cocktail_id,cocktail_name,category,alcoholic,glass_type,verification_status,tag_name,tag_category,tag_status,confidence_score,verified_by,verified_username,expertise_level,verified_date,source,notes
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Citrus,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Clear,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Cold,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,ColdWeather,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Dark,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Evening,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Gin,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Highball,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,HotWeather,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Mexican,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Night,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,RainyDay,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Romantic,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Rum,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Social,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Soda,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Sour,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Strong,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,StrongFlavor,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,SunnyDay,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Tequila,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Vegetarian,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,VeryHighStrength,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Vodka,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:13,original_dataset,Bulk verified by Rio Anosh
225,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Warm,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:14,expert_added,Added by Rio Anosh
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Alcoholic,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,American,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Bitter,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Bitters,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Citrus,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Classic,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,CocktailGlass,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Cold,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,ColdWeather,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:51,expert_added,Added by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Evening,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:51,expert_added,Added by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Fruit,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Fruity,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,IBA,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Night,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:51,expert_added,Added by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Red,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,refreshing,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:51,expert_added,Added by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Stirred,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Strong,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:51,expert_added,Added by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Sweet,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Unforgettables,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Vermouth,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:49,original_dataset,Bulk verified by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,VeryHighStrength,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:51,expert_added,Added by Chathura Maduwantha
238,Manhattan,Cocktail,Alcoholic,Cocktail glass,fully_verified,Warm,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 14:51,expert_added,Added by Chathura Maduwantha
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,Afternoon,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,expert_added,Added by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,Alcoholic,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,original_dataset,Bulk verified by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,Cold,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,original_dataset,Bulk verified by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,Collins,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,original_dataset,Bulk verified by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,Crisp,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,expert_added,Added by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,Evening,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,expert_added,Added by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,HighlyRefreshing,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,expert_added,Added by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,HotWeather,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,expert_added,Added by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,Nutty,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,original_dataset,Bulk verified by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,refreshing,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,expert_added,Added by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,SemiSweet,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,original_dataset,Bulk verified by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,SunnyDay,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,expert_added,Added by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,Sweet,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,original_dataset,Bulk verified by Rio Anosh
240,Mauresque,Cocktail,Alcoholic,Collins glass,fully_verified,Syrup,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 17:08,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Afternoon,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,expert_added,Added by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Citrus,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Cold,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Evening,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,expert_added,Added by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Fruit,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Fruity,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Highball,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,ModeratelyRefreshing,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,expert_added,Added by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,NonAlcoholic,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,refreshing,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,expert_added,Added by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Relaxed,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,expert_added,Added by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,SemiSweet,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Social,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,expert_added,Added by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Soda,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Sour,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Stirred,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,SunnyDay,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,expert_added,Added by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Sweet,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
266,Orangeade,Cocktail,Non alcoholic,Highball glass,fully_verified,Syrup,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:48,original_dataset,Bulk verified by Rio Anosh
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Alcoholic,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Celebratory,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Citrus,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Clean,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Clear,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,ColdWeather,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Comforting,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Evening,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Familiar,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Fruit,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Fruity,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Hot,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Mild,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Night,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Playful,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,RainyDay,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Romantic,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,ShotGlass,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Social,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:22,expert_added,Added by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,TripleSec,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Vodka,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
268,Orange Crush,Shot,Alcoholic,Shot glass,fully_verified,Winter,,verified,100,Chathura Maduwantha,bartender1,bartender,2026-02-18 16:21,original_dataset,Bulk verified by Chathura Maduwantha
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Alcoholic,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Baileys,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Beer,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Coffee,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Creamy,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Dairy,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Energetic,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:40,expert_added,Added by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Evening,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:40,expert_added,Added by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Hot,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Irish,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Kahlua,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Night,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:40,expert_added,Added by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Scotch,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Social,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:40,expert_added,Added by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,SunnyDay,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:40,expert_added,Added by Rio Anosh
272,Oatmeal Cookie,Cocktail,Alcoholic,Mason jar,fully_verified,Winter,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:39,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Alcoholic,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Beer,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Blended,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Bold,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:58,expert_added,Added by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Celebratory,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:58,expert_added,Added by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Citrus,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Dark,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Evening,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:58,expert_added,Added by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Highball,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,HotWeather,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:58,expert_added,Added by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Mild,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Night,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:58,expert_added,Added by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,RainyDay,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:58,expert_added,Added by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,RoomTemperature,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Sour,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Strong,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:58,expert_added,Added by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,VeryHighStrength,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:58,expert_added,Added by Rio Anosh
276,Owen's Grandmother's Revenge,Ordinary Drink,Alcoholic,Highball glass,fully_verified,Whiskey,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,original_dataset,Bulk verified by Rio Anosh
280,Pegu Club,Cocktail,Alcoholic,Cocktail glass,fully_verified,Alcoholic,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:56,original_dataset,Bulk verified by Rio Anosh
280,Pegu Club,Cocktail,Alcoholic,Cocktail glass,fully_verified,Bitter,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:56,original_dataset,Bulk verified by Rio Anosh
280,Pegu Club,Cocktail,Alcoholic,Cocktail glass,fully_verified,Bitters,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:56,original_dataset,Bulk verified by Rio Anosh
280,Pegu Club,Cocktail,Alcoholic,Cocktail glass,fully_verified,British,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:56,original_dataset,Bulk verified by Rio Anosh
280,Pegu Club,Cocktail,Alcoholic,Cocktail glass,fully_verified,Celebratory,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:57,expert_added,Added by Rio Anosh
280,Pegu Club,Cocktail,Alcoholic,Cocktail glass,fully_verified,Citrus,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:56,original_dataset,Bulk verified by Rio Anosh
280,Pegu Club,Cocktail,Alcoholic,Cocktail glass,fully_verified,Clear,,verified,100,Rio Anosh,bartender2,bartender,2026-02-18 16:56,original_dataset,Bulk verified by Rio Anosh
